raceid;circuitid;circuitname;raceyear;racedate;racetime;roundnumber;raceurl;constructorid;constructorname;driverid;drivercode;q1;q2;q3;qualifyingposition;startinggrid;finishpositionorder;finishpositiontext;status;milliseconds;points;fastestlap;fastestlaptime;fastestlapspeed;drivertotalpoints;driverrank;driverwins;constructortotalpoints;constructorrank;constructorwins
929;3;Bahrain International Circuit;2015;2015-04-19;15:00:00;4;http://en.wikipedia.org/wiki/2015_Bahrain_Grand_Prix;209;Manor Marussia;833;MER;1:39.722;NA;NA;19;19;17;17;+3 Laps;NA;0.0;36.0;1:42.033;190.949;0.0;18;0.0;0.0;10;0.0
929;3;Bahrain International Circuit;2015;2015-04-19;15:00:00;4;http://en.wikipedia.org/wiki/2015_Bahrain_Grand_Prix;5;Toro Rosso;830;VER;1:35.611;1:35.103;NA;15;15;18;R;Electrical;NA;0.0;32.0;1:39.607;195.600;6.0;11;0.0;12.0;7;0.0
929;3;Bahrain International Circuit;2015;2015-04-19;15:00:00;4;http://en.wikipedia.org/wiki/2015_Bahrain_Grand_Prix;5;Toro Rosso;832;SAI;1:35.371;1:34.641;1:34.462;9;9;19;R;Engine;NA;0.0;13.0;1:40.651;193.571;6.0;12;0.0;12.0;7;0.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;131;Mercedes;3;ROS;1:26.490;1:25.166;1:24.681;1;1;1;1;Finished;6072555.0;25.0;53.0;1:29.109;188.061;91.0;2;1.0;202.0;1;4.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;131;Mercedes;1;HAM;1:26.382;1:25.740;1:24.948;2;2;2;2;Finished;6090106.0;18.0;54.0;1:28.270;189.849;111.0;1;3.0;202.0;1;4.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;6;Ferrari;20;VET;1:27.534;1:26.167;1:25.458;3;3;3;3;Finished;6117897.0;15.0;61.0;1:30.737;184.687;80.0;3;1.0;132.0;2;1.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;3;Williams;822;BOT;1:27.262;1:26.197;1:25.694;4;4;4;4;Finished;6131772.0;12.0;44.0;1:30.711;184.740;42.0;5;0.0;81.0;3;0.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;6;Ferrari;8;RAI;1:26.637;1:26.016;1:26.414;7;7;5;5;Finished;6132557.0;10.0;47.0;1:29.931;186.342;52.0;4;0.0;132.0;2;1.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;3;Williams;13;MAS;1:27.165;1:26.147;1:26.757;9;9;6;6;Finished;6153869.0;8.0;51.0;1:30.374;185.429;39.0;6;0.0;81.0;3;0.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;9;Red Bull;817;RIC;1:27.611;1:26.692;1:26.770;10;10;7;7;+1 Lap;NA;6.0;56.0;1:31.124;183.903;25.0;7;0.0;30.0;4;0.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;208;Lotus F1;154;GRO;1:27.383;1:27.375;NA;11;11;8;8;+1 Lap;NA;4.0;46.0;1:31.945;182.261;16.0;8;0.0;16.0;6;0.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;5;Toro Rosso;832;SAI;1:26.773;1:26.475;1:26.136;5;5;9;9;+1 Lap;NA;2.0;62.0;1:31.156;183.838;8.0;10;0.0;14.0;7;0.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;9;Red Bull;826;KVY;1:27.833;1:26.889;1:26.629;8;8;10;10;+1 Lap;NA;1.0;40.0;1:31.887;182.376;5.0;15;0.0;30.0;4;0.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;5;Toro Rosso;830;VER;1:27.393;1:26.441;1:26.249;6;6;11;11;+1 Lap;NA;0.0;46.0;1:31.896;182.358;6.0;11;0.0;14.0;7;0.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;15;Sauber;831;NAS;1:27.625;1:28.005;NA;15;15;12;12;+1 Lap;NA;0.0;41.0;1:31.928;182.294;14.0;9;0.0;19.0;5;0.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;10;Force India;815;PER;1:28.442;NA;NA;18;18;13;13;+1 Lap;NA;0.0;38.0;1:31.932;182.286;5.0;13;0.0;11.0;8;0.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;15;Sauber;828;ERI;1:28.112;NA;NA;16;16;14;14;+1 Lap;NA;0.0;52.0;1:32.222;181.713;5.0;14;0.0;19.0;5;0.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;10;Force India;807;HUL;1:28.365;NA;NA;17;17;15;15;+1 Lap;NA;0.0;51.0;1:30.888;184.380;6.0;12;0.0;11.0;8;0.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;1;McLaren;18;BUT;1:27.813;1:27.854;NA;14;14;16;16;+1 Lap;NA;0.0;46.0;1:31.162;183.826;0.0;17;0.0;0.0;9;0.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;209;Manor Marussia;829;STE;1:31.200;NA;NA;19;19;17;17;+3 Laps;NA;0.0;49.0;1:33.655;178.933;0.0;19;0.0;0.0;10;0.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;209;Manor Marussia;833;MER;1:32.038;NA;NA;20;20;18;18;+4 Laps;NA;0.0;51.0;1:34.211;177.877;0.0;18;0.0;0.0;10;0.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;208;Lotus F1;813;MAL;1:27.281;1:27.450;NA;12;12;19;R;Accident;NA;0.0;17.0;1:32.912;180.364;0.0;20;0.0;16.0;6;0.0
930;4;Circuit de Barcelona-Catalunya;2015;2015-05-10;12:00:00;5;http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix;1;McLaren;4;ALO;1:27.941;1:27.760;NA;13;13;20;R;Brakes;NA;0.0;23.0;1:33.387;179.446;0.0;16;0.0;0.0;9;0.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;131;Mercedes;3;ROS;1:16.528;1:15.471;1:15.440;2;2;1;1;Finished;6558420.0;25.0;76.0;1:18.599;152.841;116.0;2;2.0;242.0;1;5.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;6;Ferrari;20;VET;1:17.502;1:16.181;1:15.849;3;3;2;2;Finished;6562906.0;18.0;75.0;1:18.854;152.347;98.0;3;1.0;158.0;2;1.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;131;Mercedes;1;HAM;1:16.588;1:15.864;1:15.098;1;1;3;3;Finished;6564473.0;15.0;42.0;1:18.676;152.692;126.0;1;3.0;242.0;1;5.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;9;Red Bull;826;KVY;1:16.845;1:16.453;1:16.182;5;5;4;4;Finished;6570385.0;12.0;75.0;1:19.130;151.815;17.0;8;0.0;52.0;4;0.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;9;Red Bull;817;RIC;1:17.254;1:16.706;1:16.041;4;4;5;5;Finished;6572028.0;10.0;74.0;1:18.063;153.891;35.0;7;0.0;52.0;4;0.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;6;Ferrari;8;RAI;1:17.660;1:16.440;1:16.427;6;6;6;6;Finished;6572765.0;8.0;74.0;1:19.651;150.822;60.0;4;0.0;158.0;2;1.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;10;Force India;815;PER;1:17.376;1:16.999;1:16.808;7;7;7;7;Finished;6573433.0;6.0;74.0;1:19.657;150.811;11.0;11;0.0;17.0;6;0.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;1;McLaren;18;BUT;1:17.492;1:17.093;NA;12;10;8;8;Finished;6574483.0;4.0;76.0;1:19.490;151.128;4.0;16;0.0;4.0;9;0.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;15;Sauber;831;NAS;1:18.101;NA;NA;16;14;9;9;Finished;6582046.0;2.0;76.0;1:20.017;150.133;16.0;9;0.0;21.0;5;0.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;5;Toro Rosso;832;SAI;1:17.246;1:16.762;1:16.931;8;0;10;10;Finished;6583476.0;1.0;48.0;1:19.816;150.511;9.0;12;0.0;15.0;8;0.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;10;Force India;807;HUL;1:17.552;1:17.193;NA;13;11;11;11;Finished;6584652.0;0.0;46.0;1:19.921;150.313;6.0;13;0.0;17.0;6;0.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;208;Lotus F1;154;GRO;1:17.767;1:17.007;NA;11;15;12;12;Finished;6586835.0;0.0;40.0;1:20.483;149.263;16.0;10;0.0;16.0;7;0.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;15;Sauber;828;ERI;1:18.513;NA;NA;18;17;13;13;Finished;6589579.0;0.0;75.0;1:19.285;151.519;5.0;15;0.0;21.0;5;0.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;3;Williams;822;BOT;1:18.434;NA;NA;17;16;14;14;Finished;6604209.0;0.0;74.0;1:18.944;152.173;42.0;5;0.0;81.0;3;0.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;3;Williams;13;MAS;1:17.679;1:17.278;NA;14;12;15;15;+1 Lap;NA;0.0;72.0;1:19.764;150.609;39.0;6;0.0;81.0;3;0.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;209;Manor Marussia;833;MER;1:20.904;NA;NA;20;19;16;16;+2 Laps;NA;0.0;47.0;1:21.715;147.013;0.0;18;0.0;0.0;10;0.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;209;Manor Marussia;829;STE;1:20.655;NA;NA;19;18;17;17;+2 Laps;NA;0.0;58.0;1:22.693;145.274;0.0;19;0.0;0.0;10;0.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;5;Toro Rosso;830;VER;1:16.750;1:16.546;1:16.957;10;9;18;R;Accident;NA;0.0;49.0;1:18.873;152.310;6.0;14;0.0;15.0;8;0.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;1;McLaren;4;ALO;1:17.778;1:26.632;NA;15;13;19;R;Gearbox;NA;0.0;36.0;1:20.459;149.308;0.0;17;0.0;4.0;9;0.0
931;6;Circuit de Monaco;2015;2015-05-24;12:00:00;6;http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix;208;Lotus F1;813;MAL;1:17.630;1:16.775;1:16.946;9;8;20;R;Brakes;NA;0.0;3.0;1:22.271;146.019;0.0;20;0.0;16.0;7;0.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;131;Mercedes;1;HAM;1:15.895;1:14.661;1:14.393;1;1;1;1;Finished;5513145.0;25.0;64.0;1:17.472;202.648;151.0;1;4.0;285.0;1;6.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;131;Mercedes;3;ROS;1:15.893;1:14.673;1:14.702;2;2;2;2;Finished;5515430.0;18.0;63.0;1:17.637;202.218;134.0;2;2.0;285.0;1;6.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;3;Williams;822;BOT;1:16.552;1:15.506;1:15.102;4;4;3;3;Finished;5553811.0;15.0;67.0;1:17.922;201.478;57.0;5;0.0;104.0;3;0.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;6;Ferrari;8;RAI;1:16.259;1:15.348;1:15.014;3;3;4;4;Finished;5558770.0;12.0;42.0;1:16.987;203.925;72.0;4;0.0;180.0;2;1.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;6;Ferrari;20;VET;1:17.344;NA;NA;16;18;5;5;Finished;5563048.0;10.0;59.0;1:17.105;203.613;108.0;3;1.0;180.0;2;1.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;3;Williams;13;MAS;1:17.886;NA;NA;17;15;6;6;Finished;5569526.0;8.0;64.0;1:17.553;202.437;47.0;6;0.0;104.0;3;0.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;208;Lotus F1;813;MAL;1:16.098;1:15.622;1:15.329;6;6;7;7;Finished;5579809.0;6.0;51.0;1:18.385;200.288;6.0;15;0.0;23.0;5;0.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;10;Force India;807;HUL;1:16.186;1:15.706;1:15.614;7;7;8;8;+1 Lap;NA;4.0;66.0;1:18.238;200.664;10.0;12;0.0;21.0;7;0.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;9;Red Bull;826;KVY;1:16.415;1:15.891;1:16.079;8;8;9;9;+1 Lap;NA;2.0;69.0;1:18.048;201.153;19.0;8;0.0;54.0;4;0.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;208;Lotus F1;154;GRO;1:15.833;1:15.187;1:15.194;5;5;10;10;+1 Lap;NA;1.0;51.0;1:17.969;201.356;17.0;9;0.0;23.0;5;0.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;10;Force India;815;PER;1:16.827;1:15.974;1:16.338;10;10;11;11;+1 Lap;NA;0.0;49.0;1:18.889;199.008;11.0;11;0.0;21.0;7;0.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;5;Toro Rosso;832;SAI;1:16.611;1:16.042;NA;11;11;12;12;+1 Lap;NA;0.0;61.0;1:18.811;199.205;9.0;13;0.0;15.0;8;0.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;9;Red Bull;817;RIC;1:16.410;1:16.006;1:16.114;9;9;13;13;+1 Lap;NA;0.0;67.0;1:19.060;198.578;35.0;7;0.0;54.0;4;0.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;15;Sauber;828;ERI;1:16.796;1:16.262;NA;13;12;14;14;+1 Lap;NA;0.0;58.0;1:18.890;199.006;5.0;16;0.0;21.0;6;0.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;5;Toro Rosso;830;VER;1:16.361;1:16.245;NA;12;19;15;15;+1 Lap;NA;0.0;50.0;1:18.616;199.699;6.0;14;0.0;15.0;8;0.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;15;Sauber;831;NAS;1:16.968;1:16.620;NA;15;14;16;16;+2 Laps;NA;0.0;47.0;1:19.088;198.507;16.0;10;0.0;21.0;6;0.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;209;Manor Marussia;829;STE;1:19.157;NA;NA;19;17;17;17;+4 Laps;NA;0.0;38.0;1:20.707;194.525;0.0;20;0.0;0.0;10;0.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;209;Manor Marussia;833;MER;1:19.133;NA;NA;18;16;18;R;Retired;NA;0.0;37.0;1:20.804;194.292;0.0;19;0.0;0.0;10;0.0
932;7;Circuit Gilles Villeneuve;2015;2015-06-07;18:00:00;7;http://en.wikipedia.org/wiki/2015_Canadian_Grand_Prix;1;McLaren;4;ALO;1:17.012;1:16.276;NA;14;13;20;R;Engine;NA;0.0;41.0;1:19.580;197.280;0.0;18;0.0;4.0;9;0.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;131;Mercedes;3;ROS;1:10.976;1:08.634;1:08.655;2;2;1;1;Finished;5416930.0;25.0;35.0;1:11.235;218.622;159.0;2;3.0;328.0;1;7.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;131;Mercedes;1;HAM;1:12.218;1:09.062;1:08.455;1;1;2;2;Finished;5425730.0;18.0;60.0;1:11.475;217.888;169.0;1;4.0;328.0;1;7.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;3;Williams;13;MAS;1:11.830;1:09.719;1:09.192;4;4;3;3;Finished;5434503.0;15.0;58.0;1:11.613;217.468;62.0;6;0.0;129.0;3;0.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;6;Ferrari;20;VET;1:11.184;1:09.392;1:08.810;3;3;4;4;Finished;5435111.0;12.0;44.0;1:11.499;217.815;120.0;3;1.0;192.0;2;1.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;3;Williams;822;BOT;1:11.894;1:09.598;1:09.319;6;6;5;5;Finished;5470534.0;10.0;52.0;1:12.248;215.557;67.0;5;0.0;129.0;3;0.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;10;Force India;807;HUL;1:11.319;1:09.604;1:09.278;5;5;6;6;Finished;5481005.0;8.0;62.0;1:12.541;214.686;18.0;9;0.0;31.0;5;0.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;208;Lotus F1;813;MAL;1:11.661;1:10.374;NA;11;10;7;7;+1 Lap;NA;6.0;58.0;1:11.785;216.947;12.0;13;0.0;29.0;6;0.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;5;Toro Rosso;830;VER;1:11.307;1:09.631;1:09.612;7;7;8;8;+1 Lap;NA;4.0;64.0;1:12.349;215.256;10.0;14;0.0;19.0;8;0.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;10;Force India;815;PER;1:12.522;NA;NA;16;13;9;9;+1 Lap;NA;2.0;58.0;1:12.377;215.173;13.0;12;0.0;31.0;5;0.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;9;Red Bull;817;RIC;1:11.973;1:10.482;NA;14;18;10;10;+1 Lap;NA;1.0;69.0;1:11.689;217.238;36.0;7;0.0;55.0;4;0.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;15;Sauber;831;NAS;1:12.001;1:09.652;1:09.713;9;8;11;11;+1 Lap;NA;0.0;57.0;1:13.050;213.190;16.0;11;0.0;21.0;7;0.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;9;Red Bull;826;KVY;1:12.092;1:10.187;1:09.694;8;15;12;12;+1 Lap;NA;0.0;54.0;1:12.316;215.354;19.0;8;0.0;55.0;4;0.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;15;Sauber;828;ERI;1:12.388;1:10.426;NA;12;11;13;13;+2 Laps;NA;0.0;56.0;1:12.516;214.760;5.0;16;0.0;21.0;7;0.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;209;Manor Marussia;833;MER;1:14.071;NA;NA;19;16;14;14;+3 Laps;NA;0.0;58.0;1:14.939;207.817;0.0;19;0.0;0.0;10;0.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;208;Lotus F1;154;GRO;1:11.821;1:09.920;NA;10;9;15;R;Gearbox;NA;0.0;34.0;1:12.881;213.685;17.0;10;0.0;29.0;6;0.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;5;Toro Rosso;832;SAI;1:11.158;1:10.465;NA;13;12;16;R;Power loss;NA;0.0;28.0;1:13.234;212.655;9.0;15;0.0;19.0;8;0.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;1;McLaren;18;BUT;1:12.632;NA;NA;17;20;17;R;Retired;NA;0.0;5.0;1:52.208;138.792;4.0;17;0.0;4.0;9;0.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;209;Manor Marussia;829;STE;1:15.368;NA;NA;20;17;18;R;Oil leak;NA;0.0;NA;NA;NA;0.0;20;0.0;0.0;10;0.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;6;Ferrari;8;RAI;1:12.867;NA;NA;18;14;19;R;Collision;NA;0.0;NA;NA;NA;72.0;4;0.0;192.0;2;1.0
933;70;Red Bull Ring;2015;2015-06-21;12:00:00;8;http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix;1;McLaren;4;ALO;1:12.508;1:10.736;NA;15;19;20;R;Collision;NA;0.0;NA;NA;NA;0.0;18;0.0;4.0;9;0.0
934;9;Silverstone Circuit;2015;2015-07-05;12:00:00;9;http://en.wikipedia.org/wiki/2015_British_Grand_Prix;131;Mercedes;1;HAM;1:33.796;1:33.068;1:32.248;1;1;1;1;Finished;5487729.0;25.0;29.0;1:37.093;218.425;194.0;1;5.0;371.0;1;8.0
934;9;Silverstone Circuit;2015;2015-07-05;12:00:00;9;http://en.wikipedia.org/wiki/2015_British_Grand_Prix;131;Mercedes;3;ROS;1:33.475;1:32.737;1:32.361;2;2;2;2;Finished;5498685.0;18.0;24.0;1:37.403;217.730;177.0;2;3.0;371.0;1;8.0
934;9;Silverstone Circuit;2015;2015-07-05;12:00:00;9;http://en.wikipedia.org/wiki/2015_British_Grand_Prix;6;Ferrari;20;VET;1:33.562;1:33.641;1:33.547;6;6;3;3;Finished;5513172.0;15.0;31.0;1:37.707;217.053;135.0;3;1.0;211.0;2;1.0
934;9;Silverstone Circuit;2015;2015-07-05;12:00:00;9;http://en.wikipedia.org/wiki/2015_British_Grand_Prix;3;Williams;13;MAS;1:34.542;1:33.707;1:33.085;3;3;4;4;Finished;5524568.0;12.0;26.0;1:37.466;217.589;74.0;6;0.0;151.0;3;0.0
934;9;Silverstone Circuit;2015;2015-07-05;12:00:00;9;http://en.wikipedia.org/wiki/2015_British_Grand_Prix;3;Williams;822;BOT;1:34.171;1:33.020;1:33.149;4;4;5;5;Finished;5550923.0;10.0;32.0;1:37.513;217.484;77.0;4;0.0;151.0;3;0.0
934;9;Silverstone Circuit;2015;2015-07-05;12:00:00;9;http://en.wikipedia.org/wiki/2015_British_Grand_Prix;9;Red Bull;826;KVY;1:34.422;1:33.520;1:33.636;7;7;6;6;Finished;5551684.0;8.0;28.0;1:37.910;216.603;27.0;8;0.0;63.0;4;0.0
934;9;Silverstone Circuit;2015;2015-07-05;12:00:00;9;http://en.wikipedia.org/wiki/2015_British_Grand_Prix;10;Force India;807;HUL;1:34.594;1:33.693;1:33.673;9;9;7;7;Finished;5566473.0;6.0;32.0;1:38.296;215.752;24.0;9;0.0;39.0;5;0.0
934;9;Silverstone Circuit;2015;2015-07-05;12:00:00;9;http://en.wikipedia.org/wiki/2015_British_Grand_Prix;6;Ferrari;8;RAI;1:33.426;1:33.911;1:33.379;5;5;8;8;+1 Lap;NA;4.0;31.0;1:37.493;217.529;76.0;5;0.0;211.0;2;1.0
934;9;Silverstone Circuit;2015;2015-07-05;12:00:00;9;http://en.wikipedia.org/wiki/2015_British_Grand_Prix;10;Force India;815;PER;1:34.250;1:34.268;NA;11;11;9;9;+1 Lap;NA;2.0;25.0;1:38.466;215.379;15.0;12;0.0;39.0;5;0.0
